ID_NUMBER,MODEL_YEAR,MAKE_NAME,MODEL_NAME,TRIM_NAME,STYLE_NAME,ODOMETER,PRICE,CITY,STATE,ZIP_CODE,AD_DATE,0day PRCP,0day Fog,0day Heavy fog,0day Thunder,0day Hail,0day Smoke,0day High winds,7day PRCP,7day Fog,7day Heavy fog,7day Thunder,7day Hail,7day Smoke,7day High winds,15day PRCP,15day Fog,15day Heavy fog,15day Thunder,15day Hail,15day Smoke,15day High winds,30day PRCP,30day Fog,30day Heavy fog,30day Thunder,30day Hail,30day Smoke,30day High winds
4602,2015,HONDA,ACCORD SEDAN,EX-L,W/CONTINUOUSLY VARIABLE TRANSMISSION PZEV,49310,21990,ORANGE CITY,FL,32763,8/6/2021,0.0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.95,0,0,0,0,0,0
2910,2020,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,21195,14850,HOLIDAY,FL,34691,4/14/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
3176,2015,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,109363,9546,HOLIDAY,FL,34691,4/14/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4605,2016,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,63000,11450,SMYRNA,GA,30080,2/3/2021,0.0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4348,2012,HONDA,ACCORD SEDAN,LX,AUTOMATIC,87674,10150,HOLIDAY,FL,34691,4/14/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4607,2011,TOYOTA,COROLLA,LE,AUTOMATIC,88267,7773,LUTZ,FL,33559,4/13/2021,0.01,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
6788,2018,HONDA,ACCORD SEDAN,LX,W/CONTINUOUSLY VARIABLE TRANSMISSION,21694,19798,HOLIDAY,FL,34691,4/14/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4611,2013,TOYOTA,COROLLA,L,AUTOMATIC,93187,12377,TAMPA,FL,33612,11/23/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4612,2018,HONDA,ACCORD SEDAN,TOURING,W/CONTINUOUSLY VARIABLE TRANSMISSION,24838,21995,FORT LAUDERDALE,FL,33317,4/5/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
10823,2014,FORD,ESCAPE,TITANIUM,FWD,32667,14630,HOLIDAY,FL,34691,4/14/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
11658,2019,FORD,ESCAPE,TITANIUM,FWD,6887,23990,DAYTONA BEACH,FL,32115,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12198,2018,TOYOTA,COROLLA,XLE,W/CONTINUOUSLY VARIABLE TRANSMISSION,30573,15999,MIAMI,FL,33135,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4616,2020,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,26769,18998,DULUTH,GA,30096,5/11/2021,0.0,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.39,0,0,0,0,0,0
4618,2013,TOYOTA,COROLLA,LE,AUTOMATIC,76194,12150,DULUTH,GA,30096,7/12/2021,0.2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
4619,2017,FORD,ESCAPE,S,FWD,37744,18705,GAINESVILLE,GA,30504,11/4/2021,0.23,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2.39,0,0,0,0,0,0
1880,2019,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,14060,15488,WEST PALM BEACH,FL,33403,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4621,2016,TOYOTA,COROLLA,L,AUTOMATIC,55529,16998,WARNER ROBINS,GA,31088,8/18/2021,0.05,0,0,0,0,0,0,0.89,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0.0,0,0,0,0,0,0
2748,2020,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,21690,15788,WEST PALM BEACH,FL,33403,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
8860,2018,FORD,ESCAPE,SE,FWD,28969,16500,WEST PALM BEACH,FL,33403,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4624,2017,HONDA,ACCORD SEDAN,EX-L,AUTO W/HONDA SENSING/NAVIGATION PZEV,68386,23500,OVIEDO,FL,32765,8/11/2021,0.01,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
4626,2013,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,100820,14995,GAINESVILLE,FL,32601,8/27/2021,0.05,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.28,0,0,0,0,0,0
4627,2020,TOYOTA,COROLLA,SE,W/CONTINUOUSLY VARIABLE TRANSMISSION,4605,19514,ROSWELL,GA,30076,4/6/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4628,2020,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,19370,26989,FORT LAUDERDALE,FL,33317,10/27/2021,0.0,0,0,0,0,0,0,0.425,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4629,2018,HONDA,ACCORD SEDAN,SPORT,AUTOMATIC,36569,30000,COCOA,FL,32926,12/10/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
11865,2014,HONDA,ACCORD SEDAN,TOURING,AUTOMATIC PZEV,149902,12900,WEST PALM BEACH,FL,33403,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
5292,2018,FORD,ESCAPE,SE,FWD,12504,15787,LAKE WORTH,FL,33461,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4632,2019,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,35471,27200,FORT LAUDERDALE,FL,33304,12/17/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.143333333,0,0,0,0,0,0
8859,2018,FORD,ESCAPE,SE,FWD,91665,12891,LAKE WORTH,FL,33461,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
10436,2016,FORD,ESCAPE,SE,FWD,80472,11995,LAKE WORTH,FL,33461,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4637,2018,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,33633,24460,JACKSONVILLE,FL,32256,7/13/2021,0.1,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.16,0,0,0,0,0,0
4638,2012,TOYOTA,COROLLA,L,AUTOMATIC,86944,11500,HINESVILLE,GA,31313,3/8/2021,0.0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
4639,2019,FORD,ESCAPE,SE,FWD,51289,20699,SAVANNAH,GA,31406,9/8/2021,0.02,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0.61,0,0,0,0,0,0
4640,2018,HONDA,ACCORD SEDAN,EX-L,AUTOMATIC,35780,28995,ORLANDO,FL,32807,11/21/2021,0.13,0,0,0,0,0,0,0.01,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4641,2019,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,50681,27100,GAINESVILLE,GA,30504,12/2/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1656,2019,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,34580,21725,LAKE WORTH,FL,33463,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
3606,2019,HONDA,ACCORD SEDAN,LX,W/CONTINUOUSLY VARIABLE TRANSMISSION,6589,19342,LAKE WORTH,FL,33463,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
6137,2018,HONDA,ACCORD SEDAN,EX-L,W/CONTINUOUSLY VARIABLE TRANSMISSION/NAVIGATION,36401,22126,LAKE WORTH,FL,33463,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4647,2019,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,39347,19097,FORT MYERS,FL,33913,10/13/2021,0.0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
6450,2015,HONDA,ACCORD COUPE,LX-S,W/CONTINUOUSLY VARIABLE TRANSMISSION,72991,12123,LAKE WORTH,FL,33463,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4649,2016,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,43204,15990,ORANGE CITY,FL,32763,8/20/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0.51,0,0,0,0,0,0
9736,2018,HONDA,ACCORD SEDAN,EX-L,W/CONTINUOUSLY VARIABLE TRANSMISSION/NAVIGATION,32570,22962,LAKE WORTH,FL,33463,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4651,2015,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION PZEV,75591,12500,TAMPA,FL,33612,1/12/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.06,0,0,0,0,0,0
4652,2018,FORD,ESCAPE,SE,FWD,39554,15015,JACKSONVILLE,FL,32205,1/19/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4653,2020,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,17798,29856,CLEARWATER,FL,33764,12/26/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4654,2018,TOYOTA,COROLLA,XLE,W/CONTINUOUSLY VARIABLE TRANSMISSION,18887,21998,TAMPA,FL,33613,10/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.4,0,0,0,0,0,0
4657,2018,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,23398,17491,CUMMING,GA,30041,5/5/2021,1.77,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
11342,2017,HONDA,ACCORD SEDAN,EX-L,W/CONTINUOUSLY VARIABLE TRANSMISSION,31486,17724,LAKE WORTH,FL,33463,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4660,2017,TOYOTA,COROLLA IM,,W/CONTINUOUSLY VARIABLE TRANSMISSION,33146,19590,ORANGE CITY,FL,32763,8/20/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0.51,0,0,0,0,0,0
12507,2019,HONDA,ACCORD SEDAN,LX,W/CONTINUOUSLY VARIABLE TRANSMISSION,2596,21780,LAKE WORTH,FL,33463,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
12541,2019,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,12819,23287,LAKE WORTH,FL,33463,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
14450,2019,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,39181,21323,LAKE WORTH,FL,33463,4/15/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4665,2015,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION PZEV,54993,17000,FORT PIERCE,FL,34982,7/16/2021,0.0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0.46,0,0,0,0,0,0
4666,2015,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION PZEV,79811,14692,FORT PIERCE,FL,34982,7/22/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.83,0,0,0,0,0,0
4669,2013,FORD,ESCAPE,SEL,FWD,109792,11499,MARIETTA,GA,30062,7/7/2021,0.01,0,0,0,0,0,0,0.17,0,0,0,0,0,0,1.54,0,0,0,0,0,0,0.51,0,0,0,0,0,0
7995,2013,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,107630,10691,ORLANDO,FL,32817,4/16/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4671,2018,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,52095,22100,FORT PIERCE,FL,34982,8/16/2021,0.03,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
968,2012,TOYOTA,COROLLA,S,AUTOMATIC,134658,7799,ORLANDO,FL,32824,4/16/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4673,2019,HONDA,ACCORD SEDAN,SPORT,AUTOMATIC,34691,28495,FORT LAUDERDALE,FL,33304,10/27/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
8329,2017,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,92500,11399,ORLANDO,FL,32824,4/16/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4676,2020,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,19531,22350,SAVANNAH,GA,31418,5/12/2021,0.72,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0.0,0,0,0,0,0,0
4677,2015,HONDA,ACCORD SEDAN,EX-L,AUTOMATIC PZEV,9001,23855,MELBOURNE,FL,32904,6/26/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
11787,2015,TOYOTA,COROLLA,S PLUS,MANUAL,155378,9399,ORLANDO,FL,32824,4/16/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4680,2018,HONDA,ACCORD SEDAN,EX,W/CONTINUOUSLY VARIABLE TRANSMISSION,59396,22990,DULUTH,GA,30096,11/2/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4681,2016,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,78194,12990,SANFORD,FL,32771,9/2/2021,0.0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
4682,2011,TOYOTA,COROLLA,S,AUTOMATIC,137609,6998,AUGUSTA,GA,30907,2/17/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4683,2014,HONDA,ACCORD SEDAN,TOURING,AUTOMATIC PZEV,100115,17590,ORANGE CITY,FL,32763,7/26/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.59,0,0,0,0,0,0
4684,2016,TOYOTA,COROLLA,LE PREMIUM,W/CONTINUOUSLY VARIABLE TRANSMISSION,80551,10247,SAVANNAH,GA,31405,1/26/2021,0.02,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4685,2014,FORD,ESCAPE,SE,FWD,97636,10500,ATLANTA,GA,30341,3/24/2021,0.0,0,0,0,0,0,0,0.17,1,0,1,0,0,0,0.0,0,0,0,0,1,0,0.05,1,0,0,0,0,0
4686,2014,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,71000,8700,ORLANDO,FL,32805,1/12/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4687,2018,HONDA,ACCORD SEDAN,SPORT,AUTOMATIC,12751,32980,BUFORD,GA,30519,12/19/2021,0.52,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4688,2018,HONDA,ACCORD SEDAN,LX,W/CONTINUOUSLY VARIABLE TRANSMISSION,64064,18998,MIAMI,FL,33157,8/25/2021,0.03,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.31,0,0,0,0,0,0
4689,2018,HONDA,ACCORD SEDAN,LX,W/CONTINUOUSLY VARIABLE TRANSMISSION,23284,21100,HOLLYWOOD,FL,33021,9/13/2021,0.27,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
11968,2019,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,44014,12995,HIALEAH,FL,33010,4/16/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
3748,2016,HONDA,ACCORD SEDAN,LX,W/CONTINUOUSLY VARIABLE TRANSMISSION,77327,12499,HIALEAH,FL,33013,4/16/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
6214,2016,TOYOTA,COROLLA,LE,W/CONTINUOUSLY VARIABLE TRANSMISSION,43696,10831,POMPANO BEACH,FL,33073,4/16/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4693,2020,HONDA,ACCORD SEDAN,SPORT,AUTOMATIC,14173,32988,FORT PIERCE,FL,34982,10/14/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.28,0,0,0,0,0,0
4694,2014,HONDA,ACCORD SEDAN,EX-L,AUTOMATIC PZEV,100869,10695,FORT LAUDERDALE,FL,33304,1/12/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4695,2014,HONDA,ACCORD SEDAN,EX-L,W/CONTINUOUSLY VARIABLE TRANSMISSION PZEV,62994,13850,FORT LAUDERDALE,FL,33317,2/1/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
4696,2018,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION,12833,29980,BUFORD,GA,30519,9/19/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
12067,2017,TOYOTA,COROLLA,SE,W/CONTINUOUSLY VARIABLE TRANSMISSION,37758,13990,MIAMI,FL,33142,4/16/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4698,2016,TOYOTA,COROLLA,S PLUS,W/CONTINUOUSLY VARIABLE TRANSMISSION,67853,15988,ORLANDO,FL,32807,6/3/2021,0.03,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.3,0,0,0,0,0,0
9460,2014,FORD,ESCAPE,SE,FWD,103966,7800,MIAMI,FL,33147,4/16/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4700,2015,TOYOTA,COROLLA,LE PLUS,W/CONTINUOUSLY VARIABLE TRANSMISSION,100277,8499,ORLANDO,FL,32804,3/24/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
14416,2017,HONDA,ACCORD SEDAN,LX,W/CONTINUOUSLY VARIABLE TRANSMISSION,97181,12988,TAMPA,FL,33610,4/16/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1346,2016,TOYOTA,COROLLA,L,AUTOMATIC,61305,12590,KISSIMMEE,FL,34744,4/16/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
5135,2017,FORD,ESCAPE,TITANIUM,FWD,29036,20998,NORCROSS,GA,30071,4/19/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
7219,2018,TOYOTA,COROLLA,SE,W/CONTINUOUSLY VARIABLE TRANSMISSION,37440,17998,STOCKBRIDGE,GA,30281,4/19/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
3017,2017,TOYOTA,COROLLA,SE,W/CONTINUOUSLY VARIABLE TRANSMISSION,28179,16998,ORLANDO,FL,32822,4/19/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4801,2019,TOYOTA,COROLLA HATCHBACK,SE,W/CONTINUOUSLY VARIABLE TRANSMISSION,18274,19998,ORLANDO,FL,32822,4/19/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4708,2015,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION PZEV,101443,10899,JACKSONVILLE,FL,32256,1/12/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4709,2016,FORD,ESCAPE,S,FWD,44161,11508,WESLEY CHAPEL,FL,33543,1/12/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4710,2011,FORD,ESCAPE,XLS,FWD,198080,5995,DALTON,GA,30721,6/7/2021,0.65,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
7773,2016,TOYOTA,COROLLA,L,AUTOMATIC,145038,9957,MARIETTA,GA,30060,4/20/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4712,2018,TOYOTA,COROLLA,SE,W/CONTINUOUSLY VARIABLE TRANSMISSION,42139,15998,KENNESAW,GA,30144,3/5/2021,0.0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0.0,0,0,0,0,0,0
1033,2014,FORD,ESCAPE,SE,4WD,132007,10000,JACKSONVILLE,FL,32207,4/20/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
10334,2014,HONDA,ACCORD SEDAN,EX-L,W/CONTINUOUSLY VARIABLE TRANSMISSION PZEV,37996,13900,HIALEAH,FL,33013,4/20/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
7905,2018,HONDA,ACCORD SEDAN,EX-L,AUTOMATIC,34212,20100,HOLLYWOOD,FL,33084,4/20/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4716,2018,HONDA,ACCORD SEDAN,LX,W/CONTINUOUSLY VARIABLE TRANSMISSION,58224,25990,LAGRANGE,GA,30241,12/13/2021,0.0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4717,2014,HONDA,ACCORD SEDAN,SPORT,W/CONTINUOUSLY VARIABLE TRANSMISSION PZEV,132862,14775,TAMPA,FL,33612,11/23/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
4719,2019,HONDA,ACCORD SEDAN,SPORT,AUTOMATIC,19815,32000,JACKSONVILLE,FL,32205,12/7/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
4721,2015,HONDA,ACCORD SEDAN,EX,W/CONTINUOUSLY VARIABLE TRANSMISSION PZEV,86727,12400,PALM HARBOR,FL,34684,3/13/2021,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
